#Name                Lat.  Long.  Diam.(km)

CR|Pizzetti             |34.9S|118.8E|  44.0
CR|Plana                |42.2N| 28.2E|  44.0
CR|Planck               |57.9S|136.8E| 314.0
CR|Planté               |10.2S|163.3E|  37.0
CR|Plaskett             |82.1N|174.3E| 109.0
CR|Plato                |51.6N|  9.4W| 109.0
CR|Playfair             |23.5S|  8.4E|  47.0
CR|Plinius              |15.4N| 23.7E|  43.0
CR|Plummer              |25.0S|155.0W|  73.0
CR|Plutarch             |24.1N| 79.0E|  68.0
CR|Poczobutt            |57.1N| 98.8W| 195.0
CR|Pogson               |42.2S|110.5E|  50.0
CR|Poincaré             |56.7S|163.6E| 319.0
CR|Poinsot              |79.5N|145.7W|  68.0
CR|Poisson              |30.4S| 10.6E|  42.0
CR|Polybius             |22.4S| 25.6E|  41.0
CR|Polzunov             |25.3N|114.6E|  67.0
CR|Pomortsev            | 0.7N| 66.9E|  23.0
CR|Poncelet             |75.8N| 54.1W|  69.0
CR|Pons                 |25.3S| 21.5E|  41.0
CR|Pontanus             |28.4S| 14.4E|  57.0
CR|Pontecoulant         |58.7S| 66.0E|  91.0
CR|Popov                |17.2N| 99.7E|  65.0
CR|Porter               |56.1S| 10.1W|  51.0
CR|Posidonius           |31.8N| 29.9E|  95.0
CR|Poynting             |18.1N|133.4W| 128.0
CR|Prager               | 3.9S|130.5E|  60.0
CR|Prandtl              |60.1S|141.8E|  91.0
CR|Priestley            |57.3S|108.4E|  52.0
CR|Prinz                |25.5N| 44.1W|  46.0
CR|Proclus              |16.1N| 46.8E|  28.0
CR|Proctor              |46.4S|  5.1W|  52.0
CR|Protagoras           |56.0N|  7.3E|  21.0
CR|Ptolemaeus           | 9.3S|  1.9W| 164.0
CR|Puiseux              |27.8S| 39.0W|  24.0
CR|Pupin                |23.8N| 11.0W|   2.0
CR|Purbach              |25.5S|  2.3W| 115.0
CR|Purkyne              | 1.6S| 94.9E|  48.0
CR|Pythagoras           |63.5N| 63.0W| 142.0
CR|Pytheas              |20.5N| 20.6W|  20.0
CR|Quetelet             |43.1N|134.9W|  55.0
CR|Rabbi Levi           |34.7S| 23.6E|  81.0
CR|Racah                |13.8S|179.8W|  63.0
CR|Raimond              |14.6N|159.3W|  70.0
CR|Raman                |27.0N| 55.1W|  10.0
CR|Ramsay               |40.2S|144.5E|  81.0
CR|Ramsden              | 0.0N|  0.0E|  24.0
CR|Rankine              | 3.9S| 71.5E|   8.0
CR|Raspletin            |22.5S|151.8E|  48.0
CR|Ravi                 |22.5S|151.8E|  48.0
CR|Rayet                |44.7N|114.5E|  27.0
CR|Rayleigh             |29.3N| 89.6E| 114.0
CR|Razumov              |39.1N|114.3W|  70.0
CR|Recht                | 9.8N|124.0E|  20.0
CR|Regiomontanus        |28.3S|  1.0W| 108.0
CR|Regnault             |54.1N| 88.0W|  46.0
CR|Reichenbach          |30.3S| 48.0E|  71.0
CR|Reimarus             |47.7S| 60.3E|  48.0
CR|Reiner               | 7.0N| 54.9W|  29.0
CR|Reinhold             | 3.3N| 22.8W|  42.0
CR|Repsold              |51.3N| 78.6W| 109.0
CR|Resnik               |38.8S|150.1W|  20.0
CR|Respighi             | 2.8N| 71.9E|  18.0
CR|Réaumur              | 2.4S|  0.7E|  52.0
CR|Rhaeticus            | 0.0N|  4.9E|  45.0
CR|Rheita               |37.1S| 47.2E|  70.0
CR|Riccioli             | 3.3S| 74.6W| 139.0
CR|Riccius              |36.9S| 26.5E|  71.0
CR|Ricco                |75.6N|176.3E|  65.0
CR|Richards             | 7.7N|140.1E|  16.0
CR|Richardson           |31.1N|100.5E| 141.0
CR|Riemann              |38.9N| 86.8E| 163.0
CR|Ritchey              |11.1S|  8.5E|  24.0
CR|Rittenhouse          |74.5S|106.5E|  26.0
CR|Ritter               | 2.0N| 19.2E|  29.0
CR|Ritz                 |15.1S| 92.2E|  51.0
CR|Robert               |19.0N| 27.4E|   1.0
CR|Roberts              |71.1N|174.5W|  89.0
CR|Robertson            |21.8N|105.2W|  88.0
CR|Robinson             |59.0N| 45.9W|  24.0
CR|Rocca                |12.7S| 72.8W|  89.0
CR|Rocco                |28.9N| 45.0W|   4.0
CR|Roche                |42.3S|136.5E| 160.0
CR|Romeo                | 7.5N|122.6E|   8.0
CR|Römer                |25.4N| 36.4E|  39.0
CR|Röntgen              |33.0N| 91.4W| 126.0
CR|Rosa                 |20.3N| 32.3W|   1.0
CR|Rosenberger          |55.4S| 43.1E|  95.0
CR|Ross                 |11.7N| 21.7E|  24.0
CR|Rosse                |17.9S| 35.0E|  11.0
CR|Rosseland            |41.0S|131.0E|  75.0
CR|Rost                 |56.4S| 33.7W|  48.0
CR|Rothmann             |30.8S| 27.7E|  42.0
CR|Rowland              |57.4N|162.5W| 171.0
CR|Rozhdestvenskiy      |85.2N|155.4W| 177.0
CR|Rumford              |28.8S|169.8W|  61.0
CR|Runge                | 2.5S| 86.7E|  38.0
CR|Russell              |26.5N| 75.4W| 103.0
CR|Ruth                 |28.7N| 45.1W|   3.0
CR|Rutherford           |10.7N|137.0E|  13.0
CR|Rutherfurd           |60.9S| 12.1W|  48.0
CR|Rydberg              |46.5S| 96.3W|  49.0
CR|Rynin                |47.0N|103.5W|  75.0
CR|Sabatier             |13.2N| 79.0E|  10.0
CR|Sabine               | 1.4N| 20.1E|  30.0
CR|Sacrobosco           |23.7S| 16.7E|  98.0
CR|Saenger              | 4.3N|102.4E|  75.0
CR|Safarík              |10.6N|176.9E|  27.0
CR|Saha                 | 1.6S|102.7E|  99.0
CR|Samir                |28.5N| 34.3W|   2.0
CR|Sampson              |29.7N| 16.5W|   1.0
CR|Sanford              |32.6N|138.9W|  55.0
CR|Santbech             |20.9S| 44.0E|  64.0
CR|Santos-Dumont        |27.7N|  4.8E|   8.0
CR|Sarabhai             |24.7N| 21.0E|   7.0
CR|Sarton               |49.3N|121.1W|  69.0
CR|Sasserides           |39.1S|  9.3W|  90.0
CR|Saunder              | 4.2S|  8.8E|  44.0
CR|Saussure             |43.4S|  3.8W|  54.0
CR|Scaliger             |27.1S|108.9E|  84.0
CR|Schaeberle           |26.2S|117.2E|  62.0
CR|Scheele              | 9.4S| 37.8W|   4.0
CR|Scheiner             |60.5S| 27.5W| 110.0
CR|Schiaparelli         |23.4N| 58.8W|  24.0
CR|Schickard            |44.3S| 55.3W| 206.0
CR|Schiller             |51.9S| 39.0W| 180.0
CR|Schjellerup          |69.7N|157.1E|  62.0
CR|Schlesinger          |47.4N|138.6W|  97.0
CR|Schliemann           | 2.1S|155.2E|  80.0
CR|Schlüter             | 5.9S| 83.3W|  89.0
CR|Schmidt              | 1.0N| 18.8E|  11.0
CR|Schneller            |41.8N|163.6W|  54.0
CR|Schomberger          |76.7S| 24.9E|  85.0
CR|Schönfeld            |44.8N| 98.1W|  25.0
CR|Schorr               |19.5S| 89.7E|  53.0
CR|Schrödinger          |75.0S|132.4E| 312.0
CR|Schröter             | 2.6N|  7.0W|  35.0
CR|Schubert             | 2.8N| 81.0E|  54.0
CR|Schumacher           |42.4N| 60.7E|  60.0
CR|Schuster             | 4.2N|146.5E| 108.0
CR|Schwabe              |65.1N| 45.6E|  25.0
CR|Schwarzschild        |70.1N|121.2E| 212.0
CR|Scobee               |31.1S|148.9W|  40.0
CR|Scoresby             |77.7N| 14.1E|  55.0
CR|Scott                |82.1S| 48.5E| 103.0
CR|Seares               |73.5N|145.8E| 110.0
CR|Secchi               | 2.4N| 43.5E|  22.0
CR|Sechenov             | 7.1S|142.6W|  62.0
CR|Seeliger             | 2.2S|  3.0E|   8.0
CR|Segers               |47.1N|127.7E|  17.0
CR|Segner               |58.9S| 48.3W|  67.0
CR|Seidel               |32.8S|152.2E|  62.0
CR|Seleucus             |21.0N| 66.6W|  43.0
CR|Seneca               |26.6N| 80.2E|  46.0
CR|Seyfert              |29.1N|114.6E| 110.0
CR|Shackleton           |89.9S|  0.0E|  19.0
CR|Shahinaz             | 7.5N|122.4E|  15.0
CR|Shaler               |32.9S| 85.2W|  48.0
CR|Shapley              | 9.4N| 56.9E|  23.0
CR|Sharonov             |12.4N|173.3E|  74.0
CR|Sharp                |45.7N| 40.2W|  39.0
CR|Shatalov             |24.3N|141.5E|  21.0
CR|Shayn                |32.6N|172.5E|  93.0
CR|Sheepshanks          |59.2N| 16.9E|  25.0
CR|Sherrington          |11.1S|118.0E|  18.0
CR|Shi Shen             |76.0N|104.1E|  43.0
CR|Shirakatsi           |12.1S|128.6E|  51.0
CR|Short                |74.6S|  7.3W|  70.0
CR|Shternberg           |19.5N|116.3W|  70.0
CR|Shuckburgh           |42.6N| 52.8E|  38.0
CR|Shulejkin            |27.1S| 92.5W|  15.0
CR|Siedentopf           |22.0N|135.5E|  61.0
CR|Sierpinski           |27.2S|154.5E|  69.0
CR|Sikorsky             |66.1S|103.2E|  98.0
CR|Silberschlag         | 6.2N| 12.5E|  13.0
CR|Simpelius            |73.0S| 15.2E|  70.0
CR|Sinas                | 8.8N| 31.6E|  11.0
CR|Sirsalis             |12.5S| 60.4W|  42.0
CR|Sisakyan             |41.2N|109.0E|  34.0
CR|Sita                 | 4.6N|120.8E|   2.0
CR|Sklodowska           |18.2S| 95.5E| 127.0
CR|Slipher              |49.5N|160.1E|  69.0
CR|Slocum               | 3.0S| 89.0E|  13.0
CR|Smith                |31.6S|150.2W|  34.0
CR|Smithson             | 2.4N| 53.6E|   5.0
CR|Smoluchowski         |60.3N| 96.8W|  83.0
CR|Snellius             |29.3S| 55.7E|  82.0
CR|Sniadecki            |22.5S|168.9W|  43.0
CR|Soddy                | 0.4N|121.8E|  42.0
CR|Somerville           | 8.3S| 64.9E|  15.0
CR|Sommerfeld           |65.2N|162.4W| 169.0
CR|Sömmering            | 0.1N|  7.5W|  28.0
CR|Soraya               |12.9S|  1.6W|   2.0
CR|Sosigenes            | 8.7N| 17.6E|  17.0
CR|South                |58.0N| 50.8W| 104.0
CR|Spallanzani          |46.3S| 24.7E|  32.0
CR|Spencer Jones        |13.3N|165.6E|  85.0
CR|Spörer               | 4.3S|  1.8W|  27.0
CR|Spurr                |27.9N|  1.2W|  11.0
CR|St. John             |10.2N|150.2E|  68.0
CR|Stadius              |10.5N| 13.7W|  69.0
CR|Stark                |25.5S|134.6E|  49.0
CR|Stearns              |34.8N|162.6E|  36.0
CR|Stebbins             |64.8N|141.8W| 131.0
CR|Stefan               |46.0N|108.3W| 125.0
CR|Stein                | 7.2N|179.0E|  33.0
CR|Steinheil            |48.6S| 46.5E|  67.0
CR|Steklov              |36.7S|104.9W|  36.0
CR|Stella               |19.9N| 29.8E|  36.0
CR|Steno                |32.8N|161.8E|  31.0
CR|Sternfeld            |19.6S|141.2W| 100.0
CR|Stetson              |39.6S|118.3W|  64.0
CR|Stevinus             |32.5S| 54.2E|  74.0
CR|Stewart              | 2.2N| 67.0E|  13.0
CR|Stiborius            |34.4S| 32.0E|  43.0
CR|Stöfler              |41.1S|  6.0E| 126.0
CR|Stokes               |52.5N| 88.1W|  51.0
CR|Stoletov             |45.1N|155.2W|  42.0
CR|Stoney               |55.3S|156.1W|  45.0
CR|Störmer              |57.3N|146.3E|  69.0
CR|Strabo               |61.9N| 54.3E|  55.0
CR|Stratton             | 5.8S|164.6E|  70.0
CR|Street               |46.5S| 10.5W|  57.0
CR|Strömgren            |21.7S|132.4W|  61.0
CR|Struve               |22.4N| 77.1W| 164.0
CR|Subbotin             |29.2S|135.3E|  67.0
CR|Suess                | 4.4N| 47.6W|   8.0
CR|Sulpicius Gallus     |19.6N| 11.6E|  12.0
CR|Sumner               |37.5N|108.7E|  50.0
CR|Sundman              |10.8N| 91.6W|  40.0
CR|Sung-Mei             |24.6N| 11.3E|   5.0
CR|Susan                |11.0S|  6.3W|   1.0
CR|Swann                |52.0N|112.7E|  42.0
CR|Swasey               | 5.5S| 89.7E|  23.0
CR|Swift                |19.3N| 53.4E|  10.0
CR|Sylvester            |82.7N| 79.6W|  58.0
CR|Szilard              |34.0N|105.7E| 122.0
CR|T. Mayer             |15.6N| 29.1W|  33.0
CR|Tacchini             | 4.9N| 85.8E|  40.0
CR|Tacitus              |16.2S| 19.0E|  39.0
CR|Tacquet              |16.6N| 19.2E|   7.0
CR|Taizo                |16.6N| 19.2E|   6.0
CR|Talbot               | 2.5S| 85.3E|  11.0
CR|Tamm                 | 4.4S|146.4E|  38.0
CR|Tannerus             |56.4S| 22.0E|  28.0
CR|Taruntius            | 5.6N| 46.5E|  56.0
CR|Taylor               | 5.3S| 16.7E|  42.0
CR|Tebbutt              | 9.6N| 53.6E|  31.0
CR|Teisserenc           |32.2N|135.9W|  62.0
CR|Tempel               | 3.9N| 11.9E|  45.0
CR|Ten Bruggencate      | 9.5S|134.4E|  59.0
CR|Tereshkova           |28.4N|144.3E|  31.0
CR|Tesla                |38.5N|124.7E|  43.0
CR|Thales               |61.8N| 50.3E|  31.0
CR|Theaetetus           |37.0N|  6.0E|  24.0
CR|Thebit               |22.0S|  4.0W|  56.0
CR|Theiler              |13.4N| 83.3E|   7.0
CR|Theon Junior         | 2.3S| 15.8E|  17.0
CR|Theon Senior         | 0.8S| 15.4E|  18.0
CR|Theophilus           |11.4S| 26.4E| 110.0
CR|Theophrastus         |17.5N| 39.0E|   9.0
CR|Thiel                |40.7N|134.5W|  32.0
CR|Thiessen             |75.4N|169.0W|  66.0
CR|Thomson              |32.7S|166.2E| 117.0
CR|Tikhomirov           |25.2N|162.0E|  65.0
CR|Tikhov               |62.3N|171.7E|  83.0
CR|Tiling               |53.1S|132.6W|  38.0
CR|Timaeus              |62.8N|  0.5W|  32.0
CR|Timiryazev           | 5.5S|147.0W|  53.0
CR|Timocharis           |26.7N| 13.1W|  33.0
CR|Tiselius             | 7.0N|176.5E|  53.0
CR|Tisserand            |21.4N| 48.2E|  36.0
CR|Titius               |26.8S|100.7E|  73.0
CR|Titov                |28.6N|150.5E|  31.0
CR|Tolansky             | 9.5S| 16.0W|  13.0
CR|Torricelli           | 4.6S| 28.5E|  22.0
CR|Toscanelli           |27.4N| 47.5W|   7.0
CR|Townley              | 3.4N| 63.3E|  18.0
CR|Tralles              |28.4N| 52.8E|  43.0
CR|Triesnecker          | 4.2N|  3.6E|  26.0
CR|Trouvelot            |49.3N|  5.8E|   9.0
CR|Trumpler             |29.3N|167.1E|  77.0
CR|Tsander              | 6.2N|149.3W| 181.0
CR|Tseraskiy (Cerasky)  |49.0S|141.6E|  56.0
CR|Tsinger              |56.7N|175.6E|  44.0
CR|Tsiolkovskiy         |21.2S|128.9E| 185.0
CR|Tsu Chung-Chi        |17.3N|145.1E|  28.0
CR|Tucker               | 5.6S| 88.2E|   7.0
CR|Turner               | 1.4S| 13.2W|  11.0
CR|Tycho                |43.4S| 11.1W| 102.0
CR|Tyndall              |34.9S|117.0E|  18.0
CR|Ukert                | 7.8N|  1.4E|  23.0
CR|Ulugh Beigh          |32.7N| 81.9W|  54.0
CR|Urey                 |27.9N| 87.4E|  38.0
CR|Väisälä              |25.9N| 47.8W|   8.0
CR|Valier               | 6.8N|174.5E|  67.0
CR|van Albada           | 9.4N| 64.3E|  21.0
CR|Van Biesbroeck       |28.7N| 45.6W|   9.0
CR|Van de Graaff        |27.4S|172.2E| 233.0
CR|Van del Waals        |43.9S|119.9E| 104.0
CR|van den Bergh        |31.3N|159.1W|  42.0
CR|van den Bos          | 5.3S|146.0E|  22.0
CR|van Gent             |15.4N|160.4E|  43.0
CR|Van Maanen           |35.7N|128.0E|  60.0
CR|van Rhijn            |52.6N|146.4E|  46.0
CR|Van Vleck            | 1.9S| 78.3E|  31.0
CR|Van Wijk             |62.8S|118.8E|  32.0
CR|van't Hoff           |62.1N|131.8W|  92.0
CR|Vasco da Gama        |13.6N| 83.9W|  83.0
CR|Vashakidze           |43.6N| 93.3E|  44.0
CR|Vavilov              | 0.8S|137.9W|  98.0
CR|Vega                 |45.4S| 63.4E|  75.0
CR|Vendelinus           |16.4S| 61.6E| 131.0
CR|Vening Meinesz       | 0.3S|162.6E|  87.0
CR|Ventris              | 4.9S|158.0E|  95.0
CR|Vera                 |26.3N| 43.7W|   2.0
CR|Vernadskiy           |23.2N|130.5E|  91.0
CR|Verne                |24.9N| 25.3W|   2.0
CR|Vertregt             |19.8S|171.1E| 187.0
CR|Very                 |25.6N| 25.3E|   5.0
CR|Vesalius             | 3.1S|114.5E|  61.0
CR|Vestine              |33.9N| 93.9E|  96.0
CR|Vetchinkin           |10.2N|131.3E|  98.0
CR|Vieta                |29.2S| 56.3W|  87.0
CR|Vil'ev               | 6.1S|144.4E|  45.0
CR|Virchow              | 9.8N| 83.7E|  16.0
CR|Virtanen             |15.5N|176.7E|  44.0
CR|Vitello              |30.4S| 37.5W|  42.0
CR|Vitruvius            |17.6N| 31.3E|  29.0
CR|Viviani              | 5.2N|117.1E|  26.0
CR|Vlacq                |53.3S| 38.8E|  89.0
CR|Vogel                |15.1S|  5.9E|  26.0
CR|Volkov               |13.6S|131.7E|  40.0
CR|Volta                |53.9N| 84.4W| 123.0
CR|Volterra             |56.8N|132.2E|  52.0
CR|von Behring          | 7.8S| 71.8E|  38.0
CR|von Békésy           |51.9N|126.8E|  96.0
CR|von Braun            |41.1N| 78.0W|  60.0
CR|von der Pahlen       |24.8S|132.7W|  56.0
CR|Von Kármán           |44.8S|175.9E| 180.0
CR|Von Neumann          |40.4N|153.2E|  78.0
CR|von Zeipel           |42.6N|141.6W|  83.0
CR|Voskresenskiy        |28.0N| 88.1W|  49.0
CR|W. Bond              |65.3N|  4.5E| 156.0
CR|Walker               |26.0S|162.2W|  32.0
CR|Wallace              |20.3N|  8.7W|  26.0
CR|Wallach              | 4.9N| 32.3E|   6.0
CR|Walter               |28.0N| 33.8W|   1.0
CR|Walter (Walther)     |33.1S|  1.0E| 128.0
CR|Wan-Hoo              | 9.8S|138.8W|  52.0
CR|Wargentin            |49.6S| 60.2W|  84.0
CR|Warner               | 4.0S| 87.3E|  35.0
CR|Waterman             |25.9S|128.0E|  76.0
CR|Watson               |62.6S|124.5W|  62.0
CR|Watt                 |49.5S| 48.6E|  66.0
CR|Watts                | 8.9N| 46.3E|  15.0
CR|Webb                 | 0.9S| 60.0E|  21.0
CR|Weber                |50.4N|123.4W|  42.0
CR|Wegener              |45.2N|113.3W|  88.0
CR|Weierstrass          | 1.3S| 77.2E|  33.0
CR|Weigel               |58.2S| 38.8W|  35.0
CR|Weinek               |27.5S| 37.0E|  32.0
CR|Weiss                |31.8S| 19.5W|  66.0
CR|Werner               |28.0S|  3.3E|  70.0
CR|Wexler               |69.1S| 90.2E|  51.0
CR|Weyl                 |17.5N|120.2W| 108.0
CR|Whewell              | 4.2N| 13.7E|  13.0
CR|White                |44.6S|158.3W|  39.0
CR|Wichmann             | 7.5S| 38.1W|  10.0
CR|Widmanstätten        | 6.1S| 85.5E|  46.0
CR|Wiechert             |84.5S|165.0E|  41.0
CR|Wiener               |40.8N|146.6E| 120.0
CR|Wildt                | 9.0N| 75.8E|  11.0
CR|Wilhelm              |43.4S| 20.4W| 106.0
CR|Wilkins              |29.4S| 19.6E|  57.0
CR|Williams             |42.0N| 37.2E|  36.0
CR|Wilsing              |21.5S|155.2W|  73.0
CR|Wilson               |69.2S| 42.4W|  69.0
CR|Winkler              |42.2N|179.0W|  22.0
CR|Winlock              |35.6N|105.6W|  64.0
CR|Winthrop             |10.7S| 44.4W|  17.0
CR|Wöhler               |38.2S| 31.4E|  27.0
CR|Wolf                 |22.7S| 16.6W|  25.0
CR|Wollaston            |30.6N| 46.9W|  10.0
CR|Woltjer              |45.2N|159.6W|  46.0
CR|Wood                 |43.0N|120.8W|  78.0
CR|Wright               |31.6S| 86.6W|  39.0
CR|Wróblewski           |24.0S|152.8E|  21.0
CR|Wrottesley           |23.9S| 56.8E|  57.0
CR|Wurzelbauer          |33.9S| 15.9W|  88.0
CR|Wyld                 | 1.4S| 98.1E|  93.0
CR|Xenophanes           |57.5N| 82.0W| 125.0
CR|Xenophon             |22.8S|122.1E|  25.0
CR|Yablochkov           |60.9N|128.3E|  99.0
CR|Yakovkin             |54.5S| 78.8W|  37.0
CR|Yamamoto             |58.1N|160.9E|  76.0
CR|Yangel'              |17.0N|  4.7E|   8.0
CR|Yerkes               |14.6N| 51.7E|  36.0
CR|Yoshi                |24.6N| 11.0E|   1.0
CR|Young                |41.5S| 50.9E|  71.0
CR|Zach                 |60.9S|  5.3E|  70.0
CR|Zagut                |32.0S| 22.1E|  84.0
CR|Zähringer            | 5.6N| 40.2E|  11.0
CR|Zanstra              | 2.9N|124.7E|  42.0
CR|Zasyadko             | 3.9N| 94.2E|  11.0
CR|Zeeman               |75.2S|133.6W| 190.0
CR|Zelinskiy            |28.9S|166.8E|  53.0
CR|Zeno                 |45.2N| 72.9E|  65.0
CR|Zernike              |18.4N|168.2E|  48.0
CR|Zhiritskiy           |24.8S|120.3E|  35.0
CR|Zhukovskiy           | 7.8N|167.0W|  81.0
CR|Zinner               |26.6N| 58.8W|   4.0
CR|Zöllner              | 8.0S| 18.9E|  47.0
CR|Zsigmondy            |59.7N|104.7W|  65.0
CR|Zucchius             |61.4S| 50.3W|  64.0
CR|Zupus                |17.2S| 52.3W|   38.0
CR|Zwicky               |15.4 S|168.1E| 150.0

MO|Mons Agnes         |18.6N|  5.3E|     1.0
MO|Mons Ampčre        |19.0N|  4.0W|    30.0
MO|Mons André         | 5.2N|120.6E|    10.0
MO|Mons Ardeshir      | 5.0N|121.0E|     8.0
MO|Mons Argaeus       |63.6S| 30.1E|    77.0
MO|Mont Blanc         |45.0N|  1.0E|    25.0
MO|Mons Bradley       |22.0N|  1.0E|    30.0
MO|Mons Delisle       |29.5N| 35.8W|    30.0
MO|Mons Dieter        | 5.0N|120.2E|    20.0
MO|Mons Dilip         | 5.6N|120.8E|     2.0
MO|Mons Esam          |14.6N| 35.7E|     8.0
MO|Mons Ganau         | 4.8N|120.6E|    14.0
MO|Mons Gruithuisen D |36.0N| 39.5W|    20.0
MO|Mons Gruithuisen G |36.6N| 40.5W|    20.0
MO|Mons Hadley        |26.5N|  4.7E|    25.0
MO|Mons Hadley Delta  |25.8N|  3.8E|    15.0
MO|Mons Hansteen      |12.1S| 50.0W|    30.0
MO|Mons Herodotus     |27.5N| 53.0W|     5.0
MO|Mons Huygens       |20.0N|  2.9W|    40.0
MO|Mons La Hire       |27.8N| 25.5W|    25.0
MO|Mons Maraldi       |20.3N| 35.3E|    15.0
MO|Mons Moro          |12.0S| 19.7W|    10.0
MO|Mons Penck         |10.0S| 21.6E|    30.0
MO|Mons Pico          |45.7N|  8.9W|    25.0
MO|Mons Piton         |40.6N|  1.1W|    25.0
MO|Mons Rümker        |40.8N| 58.1W|    70.0
MO|Mons Usov          |12.0N| 63.0E|    15.0
MO|Mons Vinogradov    |22.4N| 32.4W|    25.0
MO|Mons Vitruvius     |19.4N| 30.8E|    15.0
MO|Mons Wolff         |17.0N|  6.8W|    35.0
MS|Montes Harbinger   |27.0N| 41.0W|    90.0
MS|Montes Secchi      | 3.0N| 43.0E|    50.0
MS|Montes Spitzbergen |35.0N|  5.0W|    60.0
MS|Montes Taurus      |28.4N| 41.1E|   172.0
MS|Montes Teneriffe   |47.1N| 11.8W|   182.0
MS|Montes Pyrenaeus   |15.6S| 41.2E|   164.0
MS|Montes Recti       |48.0N| 20.0W|    90.0
MS|Montes Riphaeus    | 7.7S| 28.1W|   189.0
MS|Montes Rook        |20.6S| 82.5W|   791.0
MS|Montes Jura        |47.1N| 34.0W|   422.0
MS|Montes Carpatus    |14.5N| 24.4W|   361.0
MS|Montes Caucasus    |38.4N| 10.0E|   445.0
MS|Montes Cordillera  |17.5S| 81.6W|   574.0
MS|Montes Apenninus   |18.9N|  3.7W|   401.0
MS|Montes Archimedes  |25.3N|  4.6W|   163.0
MS|Montes Alpes       |46.4N|  0.8W|   281.0
MS|Montes Agricola    |29.1N| 54.2W|   141.0
MS|Montes Haemus      |19.9N|  9.2E|   560.0
RI|Rima Agatharchides |20.0S| 28.0W|  50.0
RI|Rima Agricola      |29.0N| 53.0W| 110.0
RI|Rima Archytas      |53.0N|  3.0E|  90.0
RI|Rima Aridaeus      | 6.4N| 14.0E| 250.0
RI|Rima Artsimovich   |27.0N| 39.0W|  70.0
RI|Rima Billy         |15.0S| 48.0W|  70.0
RI|Rima Birt          |21.0S|  9.0W|  50.0
RI|Rima Bradley       |23.8N|  1.2W| 161.0
RI|Rima Brayley       |21.4N| 37.5W| 311.0
RI|Rima Calippus      |37.0N| 13.0E|  40.0
RI|Rima Cardanus      |11.4N| 71.5W| 175.0
RI|Rima Carmen        |19.8N| 29.3E|  10.0
RI|Rima Cauchy        |10.5N| 38.0E| 140.0
RI|Rima Cleomedes     |27.0N| 57.0E|  80.0
RI|Rima Cleopatra     |30.0N| 53.8W|  14.0
RI|Rima Conon         |18.6N|  2.0E|  30.0
RI|Rima Dawes         |17.5N| 26.6E|  15.0
RI|Rima Delisle       |31.0N| 32.0W|  60.0
RI|Rima Diophantus    |29.0N| 33.0W| 150.0
RI|Rima Draper        |18.0N| 25.0W| 160.0
RI|Rima Euler         |21.0N| 31.0W|  90.0
RI|Rima Flammarion    | 2.8S|  5.6W|  80.0
RI|Rima Furnerius     |35.0S| 61.0E|  50.0
RI|Rima G. Bond       |33.3N| 35.5E| 168.0
RI|Rima Galilaei      |11.9N| 58.5W|  89.0
RI|Rima Gärtner       |59.0N| 36.0E|  30.0
RI|Rima Gay-Lussac    |13.0N| 22.0W|  40.0
RI|Rima Hadley        |25.0N|  3.0E|  80.0
RI|Rima Hansteen      |12.0S| 53.0W|  25.0
RI|Rima Hesiodus      |30.0S| 20.0W| 256.0
RI|Rima Hyginus       | 7.4N|  7.8E| 219.0
RI|Rima Jansen        |14.5N| 29.0E|  35.0
RI|Rima Krieger       |29.0N| 45.6W|  22.0
RI|Rima Mairan        |38.0N| 47.0W|  90.0
RI|Rima Marcello      |18.6N| 27.7E|   2.0
RI|Rima Marius        |16.5N| 48.9W| 121.0
RI|Rima Messier       | 1.0S| 45.0E| 100.0
RI|Rima Milichius     | 8.0N| 33.0W| 100.0
RI|Rima Oppolzer      | 1.7S|  1.0E|  94.0
RI|Rima Reiko         |18.6N| 27.7E|   2.0
RI|Rima Réaumur       | 3.0S|  3.0E|  30.0
RI|Rima Rudolf        |19.6N| 29.6E|   8.0
RI|Rima Schröter      |24.0N|  0.0E| 200.0
RI|Rima Sharp         |46.7N| 50.5W| 107.0
RI|Rima Sheepshanks   |58.0N| 24.0E| 200.0
RI|Rima Siegfried     |25.9S|103.0E|  14.0
RI|Rima Suess         | 6.7N| 48.2W| 165.0
RI|Rima Sung-Mei      |24.6N| 11.3E|  40.0
RI|Rima T. Mayer      |13.0N| 31.0W|  50.0
RI|Rima Wan-Yu        |20.0N| 31.5W|  12.0
RI|Rima Yangel'       |16.7N|  4.6E|  30.0
RI|Rima Zahia         |25.0N| 29.5W|  16.0
MR|Mare Anguis        |22.6N| 67.7E|   150.0
MR|Mare Australe      |38.9S| 93.0E|   603.0
MR|Mare Cognitum      |10.0S| 23.1W|   376.0
MR|Mare Crisium       |17.0N| 59.1E|   418.0
MR|Mare Fecunditatis  | 7.8S| 51.3E|   909.0
MR|Mare Frigoris      |56.0N|  1.4E|  1596.0
MR|Mare Humboldtianum |56.8N| 81.5E|   273.0
MR|Mare Humorum       |24.4S| 38.6W|   389.0
MR|Mare Imbrium       |32.8N| 15.6W|  1123.0
MR|Mare Ingenii       |33.7S|163.5E|   318.0
MR|Mare Insularum     | 7.5N| 30.9W|   513.0
MR|Mare Marginis      |13.3N| 86.1E|   420.0
MR|Mare Moscoviense   |27.3N|147.9E|   277.0
MR|Mare Nectaris      |15.2S| 35.5E|   333.0
